USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,area,summary,m_price,minimum_ni,m_monrevie,m_hostlist,m_avaliabl,geometry,density,Unnamed: 0,london_imd_rank,london_imd_decile,imd,income,employment,edu_ski_tra,health_depri,crime,hous_serv,living_env
2198,2198,0,99.6,935,2.4,217658.2841,4,114.5,1.25,2.175,2.5,0.37739726,"POLYGON ((0.1221449999443592 51.576658645058444, 0.1225376698763838 51.5761029850427, 0.1229904799494754 51.57620686959467, 0.1234485768774234 51.57572779184827, 0.1236827580470082 51.57488328014106, 0.123181852299679 51.57475141090146, 0.1242046133330102 51.57379360649158, 0.1228198989914856 51.573559955041944, 0.122275035640834 51.57366628587145, 0.1217301715804839 51.5722873808034, 0.1210320858217586 51.572240803155616, 0.1211146382818407 51.57126139425746, 0.121677436239166 51.57126681195714, 0.1221594036417794 51.57042198542902, 0.1224038980432178 51.57030944307562, 0.1223221952839561 51.569688964186426, 0.1231847212318412 51.569238802087696, 0.1230392841460363 51.569214455585936, 0.1220879867181325 51.569057430776425, 0.1219851033332956 51.56868629908936, 0.1227688152698858 51.567161977590864, 0.1205387358332799 51.566836749548834, 0.1192548488771413 51.56665849176094, 0.1188881195152388 51.56695040152841, 0.1190423652045356 51.56813313930697, 0.1190397850546346 51.56841960504159, 0.1193502927007966 51.5684913342332, 0.1189842751184818 51.569270197692894, 0.1198633132454901 51.5703794466453, 0.1201639173156396 51.57060707115444, 0.1197747553562034 51.57119310986441, 0.1190311354561376 51.57192669948741, 0.1184804750785718 51.572536918048876, 0.120335876825914 51.572305841403825, 0.1205272308347366 51.57346289723813, 0.1192958777912621 51.57386205774411, 0.1187537259766997 51.57399063414692, 0.1186216039566304 51.5736126628096, 0.1176453966106918 51.57401457256433, 0.1168226259867489 51.573806453184666, 0.1169713498844771 51.5741969595457, 0.1175343954979582 51.57554670870187, 0.1207964078625595 51.5744431425008, 0.1208840724959282 51.57468505449535, 0.1213576741064827 51.57521878238008, 0.1220115573027334 51.576618396873506, 0.1221449999443592 51.576658645058444))",1.84E-05,3584,2428,6,20.279,0.161,0.104,11.323,-0.508,-0.313,30.152,26.641
1430,1430,0,78.1,690,2.1,179670.2588,5,96.6,8.2,1.08,1,0.428493151,"POLYGON ((0.020323122497659 51.60063331906719, 0.0210520929688186 51.59960392297209, 0.0231231660720721 51.599369413689615, 0.0239117513460948 51.59921600050741, 0.0236646482299868 51.59869993245002, 0.0246500456282001 51.59863325313469, 0.0242191146120919 51.59806464822373, 0.0248696445081537 51.59765500055468, 0.0248242846792089 51.59742859434837, 0.0251418278958611 51.596682755288036, 0.0251994720038795 51.59649201687994, 0.0234186067792844 51.59634433053072, 0.0217611063105482 51.59603872244461, 0.020692256281559 51.59583884464338, 0.0172869836381994 51.595369040831535, 0.0169999239953453 51.59571813889441, 0.017839152305102 51.5957199441131, 0.0181402204269317 51.59811926703322, 0.0181398344326939 51.598501710156356, 0.0171237425920912 51.59852558999317, 0.0169944922428747 51.598878746765656, 0.0200316384709208 51.59878295995422, 0.0195787573623525 51.59965542672105, 0.0202165696915224 51.59962638346074, 0.0196830701965827 51.60055654970104, 0.0194693931179151 51.600247167925964, 0.0195357248112906 51.60087907718111, 0.0200241770983859 51.60095948189472, 0.020323122497659 51.60063331906719))",2.78E-05,3589,2900,6,17.186,0.142,0.075,5.954,-0.21,-0.126,24.162,31.256
1844,1844,0,38.1,683,2.7,481563.5615,1,30,1,0.19,1,0.994520548,"POLYGON ((0.047518723812637 51.590763547255264, 0.0488361827624074 51.59010361444278, 0.049131844004354 51.59029826843025, 0.0509292466318837 51.58890899079104, 0.0517198508298873 51.589359397689734, 0.0522752966188067 51.58906987032421, 0.0536925249760206 51.587750910073844, 0.05448141203933 51.58755099870248, 0.0561063153628028 51.58714355366603, 0.0562963254026517 51.5866986764392, 0.0550891855831612 51.5862063699077, 0.0553465218774931 51.58543670576066, 0.056192461483288 51.58552695611729, 0.0577175371321823 51.58399220105047, 0.0605716295655861 51.58525967701681, 0.060722447302264 51.58593753858774, 0.0630597595619146 51.58677139244177, 0.0635051997695089 51.586492270062905, 0.0644694635300871 51.586945877690184, 0.0657381173416294 51.585894665899566, 0.0642588351811483 51.58515112370064, 0.064574417077579 51.58484034303479, 0.0617947506129075 51.58357001053736, 0.0586531966638929 51.582156198659675, 0.0582116520920369 51.58191564800284, 0.0577699208810706 51.581684918954814, 0.0551755555134424 51.58051287067653, 0.0539602444389157 51.58154943785608, 0.0563256427645581 51.582420153178774, 0.0559458970801133 51.583022093624685, 0.0534811526567148 51.58212928759863, 0.0529969590512702 51.582385192478085, 0.052292420079574 51.58207732443913, 0.0520905571101456 51.58236339467866, 0.0542793934985551 51.58342729832895, 0.0541150773617532 51.58381344136515, 0.0531508109271647 51.58483749283725, 0.0519977387717097 51.58430506390885, 0.0516937700725788 51.584936959228926, 0.0504773524199807 51.584657371939414, 0.0502312917102829 51.585077383013825, 0.0510022129812975 51.585207793594996, 0.0499633066096476 51.58521695438838, 0.0485851898002148 51.5866708500086, 0.048035934632822 51.58682635166513, 0.0489973826644944 51.58788865727359, 0.0471853033301054 51.58976526520395, 0.0462505497686572 51.589328438520624, 0.0449680212430342 51.58970150726994, 0.0464186759437646 51.59114201761117, 0.0460271340743502 51.59136960466437, 0.047518723812637 51.590763547255264))",2.08E-06,3598,3099,7,15.84,0.13,0.056,8.087,-0.876,0.238,32.095,23.095
2144,2144,0,178.2,576,3.7,121284.3365,2,37.5,2.5,0.285,2.5,0.423287671,"POLYGON ((0.0854831658417437 51.55550674549463, 0.0858356802099071 51.554460361836185, 0.0867313697254253 51.55464746214616, 0.0869728631612485 51.55424020223952, 0.0872711640716472 51.55371677917986, 0.0848634951277363 51.55317190811218, 0.08519249718957 51.5525438089647, 0.0823105805350129 51.551886964873034, 0.0820333004889243 51.55218813359343, 0.0812212629281687 51.55202140204277, 0.080848169837929 51.55265264590691, 0.0805954546027331 51.55295030886348, 0.0810930189809874 51.553122273094715, 0.0807856896407444 51.55369303397663, 0.0802537790805973 51.55359706343545, 0.0797973396675843 51.554258360370646, 0.0803660695272623 51.55447253687921, 0.0826090657221854 51.554684815327356, 0.0824739194157545 51.55528784724058, 0.0829897040132894 51.55544899463828, 0.0835670782526494 51.55551044076246, 0.0838650361193389 51.55492956936999, 0.0842977064505295 51.55512902153477, 0.084253395790648 51.555608752214965, 0.0854847167563822 51.55574152695442, 0.0854831658417437 51.55550674549463))",1.65E-05,3600,2439,6,20.176,0.155,0.083,19.625,-0.855,0.048,29.944,28.581
1780,1780,0,158.1,496,3.6,112628.7343,7,22.14285714,2.285714286,0.724,3.285714286,0.195694716,"POLYGON ((0.0886791078220348 51.55122559843652, 0.0862007683269306 51.550684387695874, 0.0829972197320134 51.54997373940356, 0.0821092579683383 51.54977882116693, 0.0816021449793115 51.55067346029492, 0.082277978314979 51.55082816445907, 0.0821134005515164 51.55115266546818, 0.0816455508396777 51.55103971920149, 0.0815325239803442 51.551348484590996, 0.0823717668731914 51.55154168222663, 0.0823105805344038 51.551886964874704, 0.0851924971889388 51.5525438089637, 0.084863495128863 51.55317190811016, 0.0872711640708553 51.55371677917935, 0.0880001013618834 51.55243100344224, 0.0886791078220348 51.55122559843652))",6.22E-05,3601,2719,6,18.413,0.168,0.078,15.115,-0.841,-0.196,27.664,24.246
1822,1822,0,159.5,508,3.6,113939.6764,4,36,3,0.393333333,2.5,0.071917808,"POLYGON ((0.078056544773067 51.555715947892146, 0.0786148503441167 51.55470589632705, 0.0790884646180904 51.554811729352274, 0.080061046577259 51.55503827276278, 0.0803660695295878 51.554472536880574, 0.0797973396691593 51.5542583603701, 0.0802537790811404 51.553597063434275, 0.0807856896410863 51.55369303397679, 0.0810930189805561 51.553122273094715, 0.0805954546031632 51.552950308862485, 0.0808481698393732 51.552652645906, 0.081221262929372 51.55202140204261, 0.0820333004869115 51.55218813359577, 0.0823105805347465 51.551886964874804, 0.0823717668726313 51.55154168222674, 0.0815325239822456 51.551348484589305, 0.0816455508391955 51.55103971920185, 0.0802772529596549 51.55071064876228, 0.0799069142913835 51.55136122920777, 0.079538611007497 51.5520253512806, 0.0791646396887447 51.55269731524415, 0.0787782031231366 51.553284049942725, 0.0772511614614163 51.552950697487894, 0.0743088551511869 51.55230371931362, 0.0740738551776138 51.552989485992626, 0.0764984917528326 51.55352679549787, 0.0755005288575528 51.55473791432742, 0.077190084540717 51.55518535373025, 0.0771155064036132 51.555538451159975, 0.078056544773067 51.555715947892146))",3.51E-05,3602,2349,5,20.929,0.177,0.074,14.234,-0.626,0.386,31.933,25.564
1952,1952,0,118,533,3.7,166697.2411,5,32,2,0.155,1,0.019178082,"POLYGON ((0.0818458691979981 51.560018758588015, 0.0820889925782191 51.55942612278068, 0.0825954887843935 51.55946380509707, 0.082439272031853 51.55917705756639, 0.0842891701601631 51.559010062868694, 0.0853991429325845 51.55899033803366, 0.0854721303503257 51.55898595613454, 0.085548470959138 51.5587398532116, 0.0849734453946325 51.55865280854907, 0.0854847167552891 51.55574152695279, 0.0842533957924699 51.555608752214425, 0.0842977064479054 51.5551290215338, 0.0838650361185803 51.55492956937108, 0.0835670782514027 51.555510440762205, 0.0829897040170639 51.55544899463764, 0.0824739194133376 51.55528784724035, 0.0826090657188582 51.55468481532737, 0.08036606952775 51.5544725368798, 0.0800610465775075 51.55503827276271, 0.0806178265163057 51.55521542112392, 0.0801498418720641 51.556127874717305, 0.0824881350843645 51.556588778559856, 0.0820498767054881 51.557579209469125, 0.0825492120651898 51.55786511903587, 0.0824015770646194 51.558355396699845, 0.0792026804451903 51.55782784030619, 0.0792985046629682 51.55745722492455, 0.0788430555357954 51.5573643979315, 0.0777960672952651 51.559305092446806, 0.0792523606998831 51.5596030295004, 0.0795452472560793 51.55938201329755, 0.0808585709266246 51.560024187658, 0.0818458691979981 51.560018758588015))",3.00E-05,3603,1632,4,26.378,0.152,0.1,19.765,-0.651,1.101,32.263,35.751
1804,1791,13,134.5,532,3.4,132895.7307,5,40.4,7,0.758,2.4,0.733150685,"POLYGON ((0.0777960672937993 51.55930509244905, 0.0788430555392841 51.55736439792975, 0.0792985046649952 51.55745722492514, 0.0792026804422582 51.55782784030706, 0.0824015770663069 51.55835539669983, 0.0825492120647727 51.55786511903784, 0.0820498767042718 51.55757920946766, 0.0824881350858477 51.5565887785605, 0.0801498418721252 51.55612787471824, 0.0806178265182408 51.555215421125055, 0.0800610465787701 51.55503827276223, 0.0790884646157757 51.554811729351364, 0.0786148503429198 51.55470589632744, 0.0780565447743207 51.55571594789243, 0.0771155064030161 51.5555384511609, 0.075567742464581 51.55790277088379, 0.0760769464952264 51.55821898248446, 0.0763539787126213 51.55836840371283, 0.0766706468405878 51.55851473964122, 0.0761420094406516 51.55944289875275, 0.0775304854406491 51.55982497000983, 0.0777960672937993 51.55930509244905))",3.76E-05,3604,1770,4,25.262,0.171,0.088,22.343,-0.358,0.54,39.32,25.045
1580,1580,0,63.6,508,3.1,250986.4883,6,47.66666667,1.333333333,0.07,1.333333333,0.120547945,"POLYGON ((0.0752918031769394 51.560296474952835, 0.0756270144934826 51.559028976179626, 0.0743434223730404 51.559204320525794, 0.0746220173076343 51.55866882472162, 0.0753200838759669 51.558791369068, 0.0755763807881433 51.55840014863636, 0.0759161125962453 51.55857399192159, 0.0763539787144718 51.55836840371108, 0.0760769464948707 51.55821898248233, 0.0755677424631876 51.55790277088511, 0.0771155064035659 51.555538451159656, 0.0771900845396258 51.55518535373106, 0.0755005288598815 51.55473791432648, 0.0764984917542016 51.5535267954981, 0.0740738551780748 51.55298948599295, 0.0743088551550564 51.55230371931273, 0.073774620092358 51.55219149282938, 0.0736068644372272 51.55251700879317, 0.0732679763613477 51.55327379991657, 0.0720722940394216 51.55490651706483, 0.0719041426026243 51.55510984439424, 0.0715091302561034 51.55562271364245, 0.0714131193697095 51.556449948275976, 0.0705930318452174 51.556716922288786, 0.0699198469445826 51.557498801735434, 0.070231826161354 51.55920640650355, 0.0722348663717042 51.55963795412878, 0.0744547757789204 51.56011617232098, 0.0752918031769394 51.560296474952835))",2.39E-05,3605,1003,3,31.258,0.182,0.092,15.818,0.175,1.622,34.719,35.958
1711,1596,115,22,608,2.6,771943.8542,13,62.76923077,17.07692308,1.464444444,1.692307692,0.523287671,"POLYGON ((0.0723654302757981 51.573311016003395, 0.0722829779155422 51.57294602037128, 0.0728125924579331 51.573108084025144, 0.0751824005945909 51.57179381989055, 0.0759977013180018 51.571095305449845, 0.0763759368671193 51.57143900384254, 0.0767738602643706 51.571284328294006, 0.0751909156509748 51.57001346724912, 0.0745487142745866 51.56973444983877, 0.0759755618162078 51.56857056692301, 0.0749762096976067 51.56802476248812, 0.0729240564653441 51.566903902251354, 0.0687072037814328 51.564689374333106, 0.0669354875975424 51.563943964328665, 0.0666792548881983 51.564178205340134, 0.0659727655278617 51.56484035157187, 0.0663657147762488 51.56599575433114, 0.0660718815997922 51.56665014682596, 0.0650715887455151 51.5681385641475, 0.0644415250984259 51.56939538084657, 0.0642073088941671 51.569850583374084, 0.0647098840839431 51.570148876476274, 0.0644556222071413 51.57081522953028, 0.0650484463488798 51.57180893767037, 0.0644989151129758 51.5720872911776, 0.0641583493156774 51.571772730060054, 0.0637077301791413 51.57198273097257, 0.0639629966799632 51.5723002596637, 0.0628064766023789 51.57299011113644, 0.0632076740333852 51.573230535539444, 0.0623853615880868 51.57371647782768, 0.0627829834515039 51.573930429164044, 0.0621405934684248 51.574563123166755, 0.0616652393106343 51.57494935726465, 0.0621379282815052 51.57513936625393, 0.0615516065641857 51.575288156165826, 0.0621561539428404 51.57559876012562, 0.0624057364716297 51.57662287389696, 0.0658390041828287 51.576568027080945, 0.0674983953568701 51.576351527923755, 0.0677534587691537 51.57592957550245, 0.0673016654397879 51.57561364711581, 0.0677179533074513 51.57529612769062, 0.0688016254088 51.57521754857729, 0.0709604801022372 51.574020803350194, 0.0723654302757981 51.573311016003395))",1.68E-05,3606,2694,6,18.556,0.11,0.047,7.594,-0.659,1.337,28.965,29.012
1630,1621,9,59.8,492,3.3,272989.0576,8,39.125,1.5,1.046666667,4,0.361643836,"POLYGON ((0.0517540575162224 51.576258350957914, 0.0518080864330938 51.575690725133455, 0.0534383953807816 51.57349695360789, 0.0535636541502865 51.57315614285002, 0.0512608403770823 51.572832382451764, 0.051319425766521 51.57377396853644, 0.0501524373983428 51.57413840544339, 0.0498003291730842 51.573898059446044, 0.050123365749411 51.573195691812906, 0.0494232213082808 51.57322634877823, 0.0491236778289444 51.572858502058025, 0.0505820852244364 51.571800324897424, 0.0503912676115223 51.57131583482529, 0.0464476223233605 51.57405446628689, 0.04532524287946 51.573163314582494, 0.0450299581468428 51.57175496072724, 0.0446400081032523 51.57203960244281, 0.041553669381886 51.57414145406429, 0.0400717624926634 51.574666311013615, 0.0405059721714403 51.576009626345225, 0.0405497712222452 51.576115247601805, 0.0451326073814943 51.576012566391086, 0.0487210636930712 51.576142967467554, 0.0517540575162224 51.576258350957914))",2.93E-05,3613,2799,6,17.925,0.113,0.063,5.454,-1.059,0.698,33.414,33.271
1788,1788,0,60.6,626,2.9,296753.3141,6,43.83333333,5.833333333,0.568,2,0.594520548,"POLYGON ((0.0861202495563413 51.593968103380064, 0.0872352327824894 51.592464486188035, 0.087075568540789 51.59218703311081, 0.0897514578304857 51.59163887099036, 0.0898826564757972 51.59161826144959, 0.0887730270175946 51.586646682091285, 0.0874850349043374 51.58694188181414, 0.0868568769394901 51.58693089644663, 0.0859616985200163 51.58727755443254, 0.0856197868398466 51.587136412532146, 0.0837533365605343 51.587972229755216, 0.0807880017508047 51.58804245533933, 0.0817912846934868 51.589850192161855, 0.0835426710603131 51.591996361943934, 0.0851527616657357 51.59370877305842, 0.0848104880897524 51.59374234470432, 0.0851813059316412 51.593957812547075, 0.0856178183849587 51.593716246142705, 0.0861202495563413 51.593968103380064))",2.02E-05,3617,3004,7,16.423,0.095,0.058,13.265,-0.657,0.862,23.392,29.368
1620,1620,0,52.3,744,2.2,307269.0028,3,62.33333333,2.333333333,0.72,17.33333333,0.082191781,"POLYGON ((0.094276346628575 51.60625900441147, 0.0936358893557826 51.60404064483676, 0.0930783484708181 51.6039117426238, 0.0931798970006896 51.60319990626365, 0.0934263124427321 51.60336052666267, 0.0929091978770352 51.60157193454842, 0.0918280342966554 51.60129876837308, 0.0906090669663198 51.60334695068967, 0.0885751579991329 51.60288549142697, 0.0883913799559861 51.60308210407703, 0.0876322637848406 51.60285009187712, 0.087118238073099 51.6033522749181, 0.0862541368426322 51.6031227502548, 0.0864495194208672 51.60266309717447, 0.0858839347783264 51.602631982268285, 0.0855164601363409 51.60335301571783, 0.0851032365337913 51.60325890268824, 0.084899550062837 51.60388313166463, 0.0840012819152542 51.60419444029212, 0.0832148789853288 51.60415682871232, 0.0830836450217728 51.60383866875464, 0.0817839086158153 51.60418555600676, 0.0816213543990121 51.605271874160174, 0.0826779392414107 51.605337669473585, 0.0831640503937426 51.60647730530323, 0.0844478953668727 51.60635737233096, 0.0856615482728768 51.605501409617204, 0.0858621588786871 51.60533979848637, 0.087078045705101 51.60449182036694, 0.0888964096270467 51.60494029015294, 0.0890685351296468 51.60526299467667, 0.0910967730360893 51.605833681975014, 0.0925540354894691 51.60619540969388, 0.0919276151020039 51.6071174167123, 0.0918471244734357 51.60821312354597, 0.0925813146087143 51.60940591581755, 0.0938814470201034 51.60987463603655, 0.0942097441066419 51.610652965870194, 0.0946405260616588 51.61074100560314, 0.0949071161294724 51.61025058083664, 0.0950886729608937 51.60911805028446, 0.094276346628575 51.60625900441147))",9.76E-06,3618,2962,7,16.747,0.113,0.066,14.634,-0.516,0.391,27.29,24.748
